0.	-0.5158209051677345
-0.01	-0.5063381038684563
-0.02	-0.496857676019281
-0.03	-0.4873798679054042
-0.04	-0.47790495422559026
-0.05	-0.4684332413733817
-0.06	-0.4589650710771165
-0.07	-0.4495008244320803
-0.08	-0.44004092635960124
-0.09	-0.43058585052895076
-0.1	-0.4211361247783616
-0.11	-0.4116923370710778
-0.12	-0.40225514202084467
-0.13	-0.39282526801827017
-0.14	-0.38340352498463237
-0.15	-0.3739908127725054
-0.16	-0.36458813022241676
-0.17	-0.3551965848710355
-0.18	-0.3458174032883606
-0.19	-0.33645194199828055
-0.2	-0.3271016989078857
-0.21	-0.317768325135248
-0.22	-0.3084536370823245
-0.23	-0.29915962854865963
-0.24	-0.28988848262240985
-0.25	-0.28064258301811096
-0.26	-0.2714245244563963
-0.27	-0.2622371216012332
-0.28	-0.2530834159879048
-0.29	-0.2439666802939131
-0.3	-0.23489041923056725
-0.31	-0.2258583662720526
-0.32	-0.21687447539936897
-0.33	-0.20794290702782203
-0.34	-0.19906800731835927
-0.35000000000000003	-0.19025428015424692
-0.36	-0.1815063512033072
-0.37	-0.17282892368757824
-0.38	-0.16422672574851752
-0.39	-0.15570444962372426
-0.4	-0.14726668323231326
-0.41000000000000003	-0.13891783518668538
-0.42	-0.13066205468991077
-0.43	-0.12250314821754717
-0.44	-0.11444449529553063
-0.45	-0.1064889660457312
-0.46	-0.09863884345252961
-0.47000000000000003	-0.0908957534836758
-0.48	-0.08326060625595597
-0.49	-0.07573355135411151
-0.5	-0.06831395017910276
-0.51	-0.06100036781678357
-0.52	-0.053790586390058404
-0.53	-0.0466816412129691
-0.54	-0.03966988035135949
-0.55	-0.03275104748455192
-0.56	-0.025920387357265068
-0.5700000000000001	-0.019172772744862315
-0.58	-0.012502851902506926
-0.59	-0.005905216164779181
-0.6	0.0006254109510481776
-0.61	0.007093958551986773
-0.62	0.013504756718590416
-0.63	0.019861227724060876
-0.64	0.02616548045180067
-0.65	0.032417731192458776
-0.66	0.03861539550853135
-0.67	0.04475151315120801
-0.68	0.0508116871210591
-0.6900000000000001	0.05676722410422366
-0.7000000000000001	0.06255623338062055
