9.	0.30211433626165496	0.2619667573092288	0.20174538888058913
9.5	0.061936449389784515	0.08855791617516673	0.12849011635323998
10.	-0.11123869697951064	-0.036454372744675334	0.07572211360757755
10.5	-0.23599546459199616	-0.12648585442676274	0.03777856082108737
11.	-0.3257221770504044	-0.1911982941946196	0.010587530089057606
11.5	-0.3900478932442216	-0.23753633402090096	-0.008768995185920087
12.	-0.4358757537473962	-0.27047275962443557	-0.02236826843999458
12.5	-0.468123794175785	-0.29354215700593755	-0.031669701251166346
13.	-0.490252726193146	-0.30922022799204424	-0.03767148069039142
13.5	-0.5046373252004547	-0.3191894711906116	-0.041017690175846944
14.	-0.5128212803305008	-0.3245197400177793	-0.042067429548696855
14.5	-0.5156828560792968	-0.3257830544554159	-0.04093335201959436
15.	-0.5135291436201056	-0.32311498760970847	-0.03749375359411265
15.5	-0.5061290164184497	-0.31622921479456867	-0.031379512358747114
16.	-0.49268832679342006	-0.3043867864806984	-0.02193447601161598
16.5	-0.4717646816341055	-0.2863168276242623	-0.008145046609497678
17.	-0.44111265139225264	-0.2600801531911509	0.011468594110501898
17.5	-0.39744280089081874	-0.22286116372097134	0.03901129203379976
18.	-0.33606868224096215	-0.17066568811800162	0.07743880306643924
18.5	-0.2504039067678095	-0.09789234754448882	0.13087499129049232
19.	-0.13125532401276138	0.0032685588430236	0.20505438312670096
19.5	0.03416354497245583	0.14367315513768913	0.30793757038553937
20.	0.2636046938500305	0.33838901808486577	0.45056550443711896
20.5	0.5816906934651566	0.6083121602505389	0.6482443604286126
21.	1.0225570731189337	0.9824094941665076	0.9221881257378681
