0.	-0.02191205207201479	0.00005903873901016959	-0.02185301333300462
-0.01	-0.02167673874265217	0.00006628570927123458	-0.021610453033380935
-0.02	-0.021441199440477267	0.00007441982778408273	-0.021366779612693183
-0.03	-0.021205426635511573	0.00008354906952174583	-0.02112187756598983
-0.04	-0.020969412451483246	0.00009379438880399923	-0.020875618062679246
-0.05	-0.020733148645234588	0.00010529123755465225	-0.020627857407679934
-0.06	-0.020496626584610968	0.0001181912503172006	-0.020378435334293767
-0.07	-0.020259837224696174	0.0001326641115236733	-0.0201271731131725
-0.08	-0.020022771082245434	0.00014889962119220995	-0.019873871461053225
-0.09	-0.01978541820815115	0.0001671099757084233	-0.01961830823244273
-0.1	-0.01954776815775882	0.00018753228053664217	-0.019360235877222177
-0.11	-0.019309809958830672	0.00021043131150347145	-0.0190993786473272
-0.12	-0.01907153207693179	0.00023610254056455956	-0.01883542953636723
-0.13	-0.018832922377988393	0.0002648754405444519	-0.01856804693744394
-0.14	-0.01859396808773881	0.0002971170810359043	-0.01829685100670291
-0.15	-0.01835465574776543	0.00033323602422891726	-0.018021419723536512
-0.16	-0.018114971167758544	0.0003736865246441974	-0.017741284643114346
-0.17	-0.017874899373621203	0.00041897303026744225	-0.017455926343353762
-0.18	-0.01763442455097585	0.0004696549740797145	-0.017164769576896135
-0.19	-0.01739352998357871	0.000526351834089865	-0.016867178149488845
-0.2	-0.017152197986085017	0.0005897484263169821	-0.016562449559768034
-0.21	-0.016910409830535805	0.0006606003783711205	-0.016249809452164685
-0.22	-0.016668145665853795	0.0007397397110036844	-0.01592840595485011
-0.23	-0.016425384429540002	0.0008280804309922254	-0.015597303998547777
-0.24	-0.01618210375065137	0.000926624010873143	-0.015255479739778227
-0.25	-0.015938279843011004	0.0010364645994356742	-0.01490181524357533
-0.26	-0.015693887387452234	0.0011587937719358264	-0.014535093615516408
-0.27	-0.015448899401722744	0.0012949045914622153	-0.014153994810260528
-0.28	-0.0152032870964697	0.0014461947140660004	-0.0137570923824037
-0.29	-0.014957019715485785	0.0016141682320117384	-0.013342851483474047
-0.3	-0.014710064358111917	0.001800435914324885	-0.012909628443787033
-0.31	-0.014462385781356214	0.0020067134748813237	-0.01245567230647489
-0.32	-0.014213946178889582	0.002234817479404104	-0.011979128699485479
-0.33	-0.013964704933602457	0.0024866584981738924	-0.011478046435428565
-0.34	-0.013714618339837517	0.0027642311255139714	-0.010950387214323546
-0.35000000000000003	-0.013463639290728564	0.0030696005245096584	-0.010394038766218906
-0.36	-0.013211716925248893	0.0034048852196553905	-0.009806831705593502
-0.37	-0.0129587962285693	0.0037722359536872855	-0.009186560274882015
-0.38	-0.012704817578102854	0.004173810548506944	-0.00853100702959591
-0.39	-0.012449716226114406	0.00461174486236807	-0.007837971363746336
-0.4	-0.01219342170792502	0.0050881201123985	-0.00710530159552652
-0.41000000000000003	-0.01193585716245103	0.005604927026516013	-0.006330930135935016
-0.42	-0.011676938548959896	0.006164027492967071	-0.0055129110559928255
-0.43	-0.011416573740337048	0.006767114578317279	-0.004649459162019769
-0.44	-0.011154661468620947	0.007415671973775551	-0.0037389894948453963
-0.45	-0.010891090092783915	0.008110934092779794	-0.0027801560000041206
-0.46	-0.010625736151314446	0.00885384816748944	-0.0017718879838250056
-0.47000000000000003	-0.010358462652545558	0.009645039766591994	-0.000713422885953564
-0.48	-0.010089117043112706	0.01048478317112917	0.00039566612801646486
-0.49	-0.009817528778347889	0.011372977989972832	0.0015554492116249437
-0.5	-0.009543506396307725	0.012309133265503964	0.0027656268691962395
-0.51	-0.009266833967308336	0.01329236010964806	0.004025526142339723
-0.52	-0.008987266750106417	0.014321373622066187	0.00533410687195977
-0.53	-0.008704525829480475	0.015394504483590874	0.006689978654110399
-0.54	-0.008418291430761522	0.016509720204030295	0.008091428773268773
-0.55	-0.0081281944937968	0.01766465555731432	0.00953646106351752
-0.56	-0.007833805924540133	0.018856651288833435	0.011022845364293302
-0.5700000000000001	-0.007534622699004058	0.02008279976464585	0.012548177065641791
-0.58	-0.007230049625552374	0.021339995885744548	0.014109946260192173
-0.59	-0.00691937499909988	0.022624991344568364	0.015705616345468486
-0.6	-0.006601737467288636	0.023934450178460957	0.017332712711172323
