9.1	-1.0467292912790274	-0.9806548363787408	-0.8815431540283112
9.6	-0.8186610745712612	-0.8163372275795655	-0.8128514570920222
10.1	-0.6463756201412425	-0.6923134473772796	-0.7612201882313354
10.6	-0.5166835881384266	-0.5990888359234994	-0.722696707601109
11.1	-0.4196563848132602	-0.5295265685398638	-0.6943318441297692
11.6	-0.34786607747324005	-0.47830129499101703	-0.6739541212676823
12.1	-0.2958167479364444	-0.4414914564662743	-0.6600035192610192
12.6	-0.25952375165743	-0.41627907003287623	-0.6514120475960457
13.1	-0.2362086726422169	-0.40073399751280037	-0.6475219848186755
13.600000000000001	-0.22408662137827307	-0.39366618345332727	-0.6480355265659088
14.1	-0.22222959233933492	-0.3945345502461399	-0.6529919871063476
14.600000000000001	-0.2304954203775209	-0.4034055758465782	-0.6627708090501645
15.100000000000001	-0.24951689724824933	-0.4209583830038851	-0.6781206116373388
15.6	-0.28075021508182685	-0.4485367296092575	-0.7002165014004031
16.1	-0.326586445399236	-0.48825188029091215	-0.7307500326284262
16.6	-0.3905345879655713	-0.5431442346071804	-0.7720587045695941
17.1	-0.47749020281466636	-0.617416085309177	-0.8273049090509432
17.6	-0.594110190611479	-0.7167533255181664	-0.9007180278781974
18.1	-0.7493224127213658	-0.8487607331607945	-0.9979182138199376
18.6	-0.9550091650301751	-1.0235441559300547	-1.126346642279874
19.1	-1.226916828960128	-1.2544841660325323	-1.2958351716411387
