0.	-0.4040739618620661
-0.01	-0.3953683375929456
-0.02	-0.3866669517351508
-0.03	-0.37797020717398955
-0.04	-0.3692785512562147
-0.05	-0.36059248065172383
-0.06	-0.35191254668674926
-0.07	-0.3432393611771708
-0.08	-0.3345736027874856
-0.09	-0.3259160239361409
-0.1	-0.31726745826095715
-0.11	-0.30862882864873065
-0.12	-0.30000115582028486
-0.13	-0.29138556744561067
-0.14	-0.28278330774270094
-0.15	-0.2741957474875929
-0.16	-0.26562439433143126
-0.17	-0.25707090328257964
-0.18	-0.24853708716769576
-0.19	-0.24002492683529392
-0.2	-0.2315365808091562
-0.21	-0.22307439403810891
-0.22	-0.2146409053249969
-0.23	-0.2062388529538851
-0.24	-0.19787117797429254
-0.25	-0.18954102454936156
-0.26	-0.18125173673691683
-0.27	-0.1730068510547803
-0.28	-0.16481008419116053
-0.29	-0.15666531526391253
-0.3	-0.14857656211447065
-0.31	-0.14054795124708533
-0.32	-0.13258368119291486
-0.33	-0.12468797928976084
-0.34	-0.11686505211664902
-0.35000000000000003	-0.10911903009973613
-0.36	-0.10145390710129623
-0.37	-0.09387347610431335
-0.38	-0.08638126239856356
-0.39	-0.07898045594758475
-0.4	-0.07167384485833872
-0.41000000000000003	-0.0644637520764259
-0.42	-0.057351977579712665
-0.43	-0.050339748431827064
-0.44	-0.043427679072754514
-0.45	-0.03661574415383044
-0.46	-0.02990326605621583
-0.47000000000000003	-0.023288918955882996
-0.48	-0.016770750912135785
-0.49	-0.010346224971305065
-0.5	-0.004012279720361653
-0.51	0.002234590854593002
-0.52	0.008398238882338413
-0.53	0.014482746564468976
-0.54	0.020492293795476374
-0.55	0.02643101043649472
-0.56	0.03230281348498662
-0.5700000000000001	0.038111227920548815
-0.58	0.043859187557153956
-0.59	0.04954880834694578
-0.6	0.05518112046651989
-0.61	0.0607557356871974
-0.62	0.06627041008483814
-0.63	0.07172043316947672
-0.64	0.07709772031164719
-0.65	0.08238937676998367
-0.66	0.08757526598459965
-0.67	0.09262355035773938
-0.68	0.09748163600504668
-0.6900000000000001	0.10205495664664437
-0.7000000000000001	0.10614472198293137
