0.	-0.4848292043744294
-0.01	-0.47567956448325566
-0.02	-0.46653262175770327
-0.03	-0.45738863328146334
-0.04	-0.44824788504906116
-0.05	-0.4391106952766813
-0.06	-0.4299774180739896
-0.07	-0.42084844751047185
-0.08	-0.4117242221113131
-0.09	-0.4026052298189187
-0.1	-0.3934920134566514
-0.11	-0.3843851767309936
-0.12	-0.37528539080686574
-0.13	-0.36619340148789503
-0.14	-0.35711003702861605
-0.15	-0.34803621659842016
-0.16	-0.33897295940697864
-0.17	-0.3299213944871989
-0.18	-0.3208827711138228
-0.19	-0.3118584698127505
-0.2	-0.30285001388727983
-0.21	-0.2938590813518865
-0.22	-0.2848875171212336
-0.23	-0.27593734525125896
-0.24	-0.267010780970195
-0.25	-0.25811024217046413
-0.26	-0.2492383599583991
-0.27	-0.24039798777934465
-0.28	-0.2315922085536679
-0.29	-0.22282433917849362
-0.3	-0.21409793167598806
-0.31	-0.2054167702085382
-0.32	-0.1967848631423455
-0.33	-0.1882064293329453
-0.34	-0.17968587783860462
-0.35000000000000003	-0.17122778034975483
-0.36	-0.1628368357625508
-0.37	-0.1545178265277596
-0.38	-0.1462755666742308
-0.39	-0.13811484173626498
-0.4	-0.1300403411980472
-0.41000000000000003	-0.12205658449231457
-0.42	-0.11416784203608354
-0.43	-0.10637805323116549
-0.44	-0.0986907437766963
-0.45	-0.09110894500939308
-0.46	-0.08363511827999237
-0.47000000000000003	-0.07627108756844372
-0.48	-0.0690179836163261
-0.49	-0.061876202797475785
-0.5	-0.05484538374834842
-0.51	-0.047924404439044166
-0.52	-0.04111140189874289
-0.53	-0.03440381624903305
-0.54	-0.027798460103608022
-0.55	-0.021291613852601435
-0.56	-0.01487914699238764
-0.5700000000000001	-0.008556665663858085
-0.58	-0.0023196871695668336
-0.59	0.0038361561912691466
-0.6	0.009914878545354666
-0.61	0.015919856151933795
-0.62	0.021853476658665022
-0.63	0.02771668372874464
-0.64	0.03350834638527711
-0.65	0.03922431821997699
-0.66	0.04485591457875979
-0.67	0.050387213827119054
-0.68	0.055789732512884965
-0.6900000000000001	0.06101032889450764
-0.7000000000000001	0.06593727007520497
