Q   Qb  Qb  Q
4.95E-01	6.46E-07	6.00E-01	1.05E-01
5.00E-01	5.56E-07	6.00E-01	1.00E-01
5.05E-01	4.78E-07	6.00E-01	9.50E-02
5.10E-01	4.11E-07	6.00E-01	9.00E-02
5.15E-01	3.54E-07	6.00E-01	8.50E-02
5.20E-01	3.04E-07	6.00E-01	8.00E-02
5.25E-01	2.62E-07	6.00E-01	7.50E-02
5.30E-01	2.25E-07	6.00E-01	7.00E-02
5.35E-01	1.94E-07	6.00E-01	6.50E-02
5.40E-01	1.67E-07	6.00E-01	6.00E-02
5.45E-01	1.43E-07	6.00E-01	5.50E-02
5.50E-01	1.23E-07	6.00E-01	5.00E-02
5.55E-01	1.06E-07	6.00E-01	4.50E-02
5.60E-01	9.12E-08	6.00E-01	4.00E-02
5.65E-01	7.85E-08	6.00E-01	3.50E-02
5.70E-01	6.75E-08	6.00E-01	3.00E-02
5.75E-01	5.81E-08	6.00E-01	2.50E-02
5.80E-01	5.00E-08	6.00E-01	2.00E-02
5.85E-01	4.30E-08	6.00E-01	1.50E-02
5.90E-01	3.70E-08	6.00E-01	1.00E-02
5.95E-01	3.18E-08	6.00E-01	5.00E-03
6.00E-01	2.74E-08	6.00E-01	0

