0.00E+00	6.00E-01	1.17E-08	6.00E-01
5.00E-03	6.00E-01	1.38E-08	5.95E-01
1.00E-02	6.00E-01	1.65E-08	5.90E-01
1.50E-02	6.00E-01	1.98E-08	5.85E-01
2.00E-02	6.00E-01	2.39E-08	5.80E-01
2.50E-02	6.00E-01	2.91E-08	5.75E-01
3.00E-02	6.00E-01	3.56E-08	5.70E-01
3.50E-02	6.00E-01	4.38E-08	5.65E-01
4.00E-02	6.00E-01	5.41E-08	5.60E-01
4.50E-02	6.00E-01	6.73E-08	5.55E-01
5.00E-02	6.00E-01	8.39E-08	5.50E-01
5.50E-02	6.00E-01	1.05E-07	5.45E-01
6.00E-02	6.00E-01	1.32E-07	5.40E-01
6.50E-02	6.00E-01	1.67E-07	5.35E-01
7.00E-02	6.00E-01	2.12E-07	5.30E-01
7.50E-02	6.00E-01	2.70E-07	5.25E-01
8.00E-02	6.00E-01	3.45E-07	5.20E-01
8.50E-02	6.00E-01	4.43E-07	5.15E-01
9.00E-02	6.00E-01	5.70E-07	5.10E-01
9.50E-02	6.00E-01	7.36E-07	5.05E-01
1.00E-01	6.00E-01	9.55E-07	5.00E-01
1.05E-01	6.00E-01	1.24E-06	4.95E-01
1.10E-01	6.00E-01	1.63E-06	4.90E-01
1.15E-01	6.00E-01	2.14E-06	4.85E-01
1.20E-01	6.00E-01	2.82E-06	4.80E-01
1.25E-01	6.00E-01	3.73E-06	4.75E-01
1.30E-01	6.00E-01	4.96E-06	4.70E-01
1.35E-01	6.00E-01	6.63E-06	4.65E-01
1.40E-01	6.00E-01	8.90E-06	4.60E-01
1.45E-01	6.00E-01	1.20E-05	4.55E-01
1.50E-01	6.00E-01	1.63E-05	4.50E-01
1.55E-01	6.00E-01	2.21E-05	4.45E-01
1.60E-01	6.00E-01	3.02E-05	4.40E-01
1.65E-01	6.00E-01	4.15E-05	4.35E-01
1.70E-01	6.00E-01	5.72E-05	4.30E-01
1.75E-01	6.00E-01	7.91E-05	4.25E-01
1.80E-01	6.00E-01	1.10E-04	4.20E-01
1.85E-01	6.00E-01	1.53E-04	4.15E-01
1.90E-01	6.00E-01	2.14E-04	4.10E-01
1.95E-01	6.00E-01	3.01E-04	4.05E-01
2.00E-01	6.00E-01	4.23E-04	4.00E-01
2.05E-01	6.00E-01	5.98E-04	3.95E-01
2.10E-01	6.00E-01	8.47E-04	3.90E-01
2.15E-01	6.00E-01	1.20E-03	3.85E-01
2.20E-01	6.00E-01	1.72E-03	3.80E-01
2.25E-01	6.00E-01	2.46E-03	3.75E-01
2.30E-01	6.00E-01	3.55E-03	3.70E-01
2.35E-01	6.00E-01	5.17E-03	3.65E-01
2.40E-01	6.00E-01	7.65E-03	3.60E-01
2.45E-01	6.00E-01	1.15E-02	3.55E-01
2.50E-01	5.99E-01	1.81E-02	3.50E-01
2.55E-01	5.99E-01	3.14E-02	3.45E-01
2.60E-01	5.99E-01	6.91E-02	3.40E-01
2.65E-01	5.98E-01	1.31E-01	3.35E-01
2.70E-01	5.98E-01	1.97E-01	3.30E-01
2.75E-01	5.96E-01	2.65E-01	3.25E-01
2.80E-01	5.95E-01	3.34E-01	3.20E-01
2.85E-01	5.92E-01	4.02E-01	3.15E-01
2.90E-01	5.88E-01	4.68E-01	3.10E-01
2.95E-01	5.82E-01	5.30E-01	3.05E-01
3.00E-01	5.68E-01	5.68E-01	3.00E-01
3.05E-01	5.30E-01	5.82E-01	2.95E-01
3.10E-01	4.68E-01	5.88E-01	2.90E-01
3.15E-01	4.02E-01	5.92E-01	2.85E-01
3.20E-01	3.34E-01	5.95E-01	2.80E-01
3.25E-01	2.65E-01	5.96E-01	2.75E-01
3.30E-01	1.97E-01	5.98E-01	2.70E-01
3.35E-01	1.31E-01	5.98E-01	2.65E-01
3.40E-01	6.91E-02	5.99E-01	2.60E-01
3.45E-01	3.14E-02	5.99E-01	2.55E-01
3.50E-01	1.81E-02	5.99E-01	2.50E-01
3.55E-01	1.15E-02	6.00E-01	2.45E-01
3.60E-01	7.65E-03	6.00E-01	2.40E-01
3.65E-01	5.17E-03	6.00E-01	2.35E-01
3.70E-01	3.55E-03	6.00E-01	2.30E-01
3.75E-01	2.46E-03	6.00E-01	2.25E-01
3.80E-01	1.72E-03	6.00E-01	2.20E-01
3.85E-01	1.20E-03	6.00E-01	2.15E-01
3.90E-01	8.47E-04	6.00E-01	2.10E-01
3.95E-01	5.98E-04	6.00E-01	2.05E-01
4.00E-01	4.23E-04	6.00E-01	2.00E-01
4.05E-01	3.01E-04	6.00E-01	1.95E-01
4.10E-01	2.14E-04	6.00E-01	1.90E-01
4.15E-01	1.53E-04	6.00E-01	1.85E-01
4.20E-01	1.10E-04	6.00E-01	1.80E-01
4.25E-01	7.91E-05	6.00E-01	1.75E-01
4.30E-01	5.72E-05	6.00E-01	1.70E-01
4.35E-01	4.15E-05	6.00E-01	1.65E-01
4.40E-01	3.02E-05	6.00E-01	1.60E-01
4.45E-01	2.21E-05	6.00E-01	1.55E-01
4.50E-01	1.63E-05	6.00E-01	1.50E-01
4.55E-01	1.20E-05	6.00E-01	1.45E-01
4.60E-01	8.90E-06	6.00E-01	1.40E-01
4.65E-01	6.63E-06	6.00E-01	1.35E-01
4.70E-01	4.96E-06	6.00E-01	1.30E-01
4.75E-01	3.73E-06	6.00E-01	1.25E-01
4.80E-01	2.82E-06	6.00E-01	1.20E-01
4.85E-01	2.14E-06	6.00E-01	1.15E-01
4.90E-01	1.63E-06	6.00E-01	1.10E-01
4.95E-01	1.24E-06	6.00E-01	1.05E-01
5.00E-01	9.55E-07	6.00E-01	1.00E-01
5.05E-01	7.36E-07	6.00E-01	9.50E-02
5.10E-01	5.70E-07	6.00E-01	9.00E-02
5.15E-01	4.43E-07	6.00E-01	8.50E-02
5.20E-01	3.45E-07	6.00E-01	8.00E-02
5.25E-01	2.70E-07	6.00E-01	7.50E-02
5.30E-01	2.12E-07	6.00E-01	7.00E-02
5.35E-01	1.67E-07	6.00E-01	6.50E-02
5.40E-01	1.32E-07	6.00E-01	6.00E-02
5.45E-01	1.05E-07	6.00E-01	5.50E-02
5.50E-01	8.39E-08	6.00E-01	5.00E-02
5.55E-01	6.73E-08	6.00E-01	4.50E-02
5.60E-01	5.41E-08	6.00E-01	4.00E-02
5.65E-01	4.38E-08	6.00E-01	3.50E-02
5.70E-01	3.56E-08	6.00E-01	3.00E-02
5.75E-01	2.91E-08	6.00E-01	2.50E-02
5.80E-01	2.39E-08	6.00E-01	2.00E-02
5.85E-01	1.98E-08	6.00E-01	1.50E-02
5.90E-01	1.65E-08	6.00E-01	1.00E-02
5.95E-01	1.38E-08	6.00E-01	5.00E-03
6.00E-01	1.17E-08	6.00E-01	0.00E+00
